FriendDeck,EnemyDeck,WinnerDeck
606,922,141,922,1047,877,877,976,739,739,976,906,296,1182,1653,437,257,175,339,90,523,308,1003,523,1370,413,496,582,157,445,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
510,191,648,191,922,906,739,289,289,437,296,67,608,175,67,308,1003,90,995,523,768,1241,496,1241,699,582,582,699,712,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
141,877,389,877,389,922,132,976,284,672,41,216,41,976,257,67,608,257,67,1401,296,1401,995,292,308,582,413,496,157,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
1047,648,606,132,877,672,216,216,739,672,976,1182,339,1653,1653,257,622,1003,308,308,995,1241,1140,413,1686,157,525,1686,445,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
510,877,389,877,648,922,922,216,906,284,976,216,41,339,67,67,257,1401,995,635,622,1003,292,308,699,496,670,670,753,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
648,1047,606,906,1369,739,284,739,216,906,67,437,257,1653,1401,289,90,292,292,995,622,523,768,699,413,699,670,445,753,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
1047,132,922,648,672,41,1369,672,739,1401,1653,175,67,995,90,699,1241,582,1241,699,1140,1686,157,525,1686,445,525,157,712,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
922,877,976,41,672,67,296,257,289,289,635,1370,523,308,995,995,622,292,523,1370,90,768,413,496,413,1241,582,768,157,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
141,132,606,922,141,877,648,922,191,877,1369,1369,1182,1401,437,339,296,1653,292,622,622,292,670,1241,413,582,496,525,712,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
1047,1047,141,739,976,41,976,437,1653,1401,437,257,175,175,1370,1370,308,523,995,670,1241,1241,768,1686,445,753,1687,753,1687,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
141,922,389,922,141,1047,606,739,739,976,976,672,296,175,289,175,289,1182,257,622,292,1370,582,1241,768,582,1140,670,157,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
389,1047,606,389,132,1369,216,216,739,739,339,608,289,1182,289,1003,90,1003,1370,308,292,292,523,582,1241,496,768,1140,445,445,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
141,510,922,922,877,739,284,216,672,739,906,289,1653,257,437,1370,622,1003,995,523,90,622,699,1140,768,1686,525,525,712,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
922,922,648,510,191,606,216,1369,41,906,175,1182,1401,289,1182,437,175,523,308,1370,90,1140,768,1140,413,699,525,157,1687,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
510,191,877,191,672,976,976,739,41,906,257,1401,339,608,1401,995,995,523,635,90,1370,523,1003,1003,1241,413,1140,1686,157,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
877,141,922,191,922,132,510,132,672,976,976,672,739,41,739,289,175,175,523,995,635,1003,496,670,1140,670,157,1686,1686,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
132,191,1369,672,1369,906,216,67,257,1653,175,289,1653,1370,995,1003,1370,292,90,995,413,496,768,413,445,1686,445,1687,753,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
877,877,1047,672,1369,1653,608,437,437,1182,289,1182,289,308,308,995,635,635,90,523,1140,768,699,1241,699,525,157,157,525,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
141,510,606,1047,1369,284,284,41,906,216,437,175,1182,308,292,1370,90,622,292,1003,523,496,582,582,1241,768,445,1687,1687,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
510,606,1047,1047,510,648,132,739,976,216,739,257,1182,1653,608,257,1401,175,67,67,90,308,1003,496,496,699,1241,699,445,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
389,648,141,877,510,191,191,648,976,976,257,1401,1653,257,608,437,67,635,1003,523,292,995,292,1370,768,1686,1687,753,753,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
1047,191,648,648,976,216,1369,41,284,216,257,339,67,257,292,1003,90,523,1140,1140,1241,768,582,525,445,1686,445,157,712,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
922,922,510,606,739,41,906,216,976,284,976,41,257,289,339,437,1182,622,622,523,995,523,292,496,670,768,582,445,157,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
922,922,906,672,976,284,906,1369,289,67,175,1653,1401,90,523,622,308,292,622,292,768,496,670,1140,699,582,445,712,712,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
389,141,877,191,606,1047,906,976,906,976,1401,1182,339,289,635,995,1370,292,995,1003,413,413,670,1241,525,1686,157,712,712,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
191,606,1047,1047,510,191,739,672,284,1182,257,1182,339,67,175,437,175,90,90,523,1003,1140,496,413,670,496,445,445,1686,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
132,510,389,606,389,216,739,672,1369,1653,608,1182,257,257,1182,292,995,523,622,413,699,1140,496,1140,582,1686,445,525,1687,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
510,191,922,389,648,141,141,672,672,906,976,296,608,289,1182,339,339,1653,289,635,635,292,699,413,413,582,157,1686,157,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
132,389,877,672,739,906,284,41,672,976,41,739,216,216,257,1182,1401,257,175,67,308,670,1241,670,768,1140,157,157,1687,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
191,510,877,510,922,672,41,976,739,906,257,339,1653,296,1182,289,1003,1003,292,635,622,768,1241,582,699,1686,445,712,712,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
510,141,648,1047,606,1047,141,739,216,284,437,296,257,1401,339,622,1003,995,1003,523,523,995,90,768,768,413,1241,1140,712,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
606,877,141,606,132,922,648,672,1369,41,437,1653,1401,67,67,296,296,90,1370,1370,90,635,582,1140,1140,670,670,582,413,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
648,132,606,922,510,216,906,41,672,739,175,296,1653,1401,1653,437,257,257,308,995,308,1370,670,1241,1140,1241,768,525,712,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
389,877,606,922,216,672,976,906,289,257,1182,1182,437,1003,292,1370,635,635,1370,622,523,670,699,1686,157,157,525,753,1687,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
877,1047,191,877,976,739,1369,216,906,672,437,437,1653,1401,1370,523,1370,308,523,292,622,635,90,622,413,413,445,1687,753,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
510,648,922,191,606,906,672,284,257,296,608,608,289,1401,1401,175,1653,289,1182,1370,635,622,496,699,768,1140,699,1241,753,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
191,389,132,132,191,906,216,41,906,216,1369,1182,296,1653,257,175,90,523,622,308,995,90,768,1241,157,525,525,712,712,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
922,606,922,606,510,141,191,648,141,389,216,1369,906,41,906,672,1369,67,437,1182,257,995,1003,90,1140,699,582,753,753,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
877,922,606,132,389,877,389,922,510,906,284,1369,437,339,608,296,339,523,995,1241,699,496,1686,445,445,157,753,1687,1687,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
606,606,191,141,132,510,41,906,41,257,1182,257,1182,296,437,289,296,90,292,308,292,90,1140,496,157,1686,157,753,1687,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
922,606,132,141,877,922,132,606,976,739,906,672,284,284,67,1653,1653,1182,90,995,635,635,90,670,496,1140,413,157,712,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
510,141,877,606,389,648,389,606,877,132,672,739,289,1653,1653,257,1182,308,622,1003,523,995,768,1241,670,768,1241,525,1687,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
606,606,648,41,1369,976,41,976,216,608,67,1182,67,339,1401,622,622,308,292,292,995,635,496,1241,1140,768,1686,157,753,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
877,648,389,922,877,510,141,606,389,1369,1369,739,296,296,1182,1182,1653,437,339,292,1003,523,1003,90,670,1140,670,496,699,1241,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
132,141,1047,389,389,141,191,648,877,132,284,284,1369,976,257,289,1182,1653,289,308,308,995,292,1241,413,582,157,525,525,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
510,877,648,132,877,191,510,41,1369,1369,976,216,257,175,1401,296,1182,296,523,1003,635,635,413,582,1140,1140,1686,525,753,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
389,510,648,877,606,976,672,216,976,906,296,257,339,339,1370,635,995,995,90,622,1003,1241,582,768,1241,1686,157,1686,712,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
510,132,922,141,922,606,739,976,1369,739,672,1401,1653,339,289,523,635,995,90,292,496,496,1241,768,670,445,1686,1687,712,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
141,922,1047,976,1369,41,175,1401,1182,608,1401,1653,437,608,67,635,622,1003,292,1370,413,1140,699,1241,525,157,1687,712,1687,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
648,1047,606,141,606,1047,510,216,216,672,739,284,437,1401,339,1401,437,1003,1003,635,308,523,1370,308,1241,496,1140,1140,1241,1686,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
606,606,648,922,191,922,648,739,906,284,41,257,67,257,296,437,622,523,523,1003,622,635,1241,1140,1241,582,670,445,1687,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
922,1047,922,191,510,389,606,216,739,906,284,284,296,175,175,292,622,308,90,523,995,768,496,670,413,525,445,525,1687,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
132,191,922,191,284,906,284,672,672,1653,296,339,289,339,635,995,1370,622,523,308,413,1241,413,582,699,1241,1140,525,157,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
132,191,1369,672,906,906,739,216,339,1653,339,1653,296,308,1003,1370,699,670,413,582,1140,496,670,1140,445,525,445,1687,1687,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
141,606,922,606,739,1369,216,216,41,289,437,1653,339,296,296,1370,292,523,90,1370,523,622,582,413,496,582,699,445,445,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
191,510,141,877,141,284,672,976,906,1182,437,257,296,608,289,1182,622,1003,622,1140,1140,670,496,496,157,525,525,753,712,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
1047,606,510,606,648,191,510,191,132,389,922,976,976,672,284,739,257,608,1182,1401,308,635,635,292,622,699,768,496,582,1686,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
648,606,191,606,672,672,284,739,1369,289,175,1401,296,437,289,995,1370,995,292,308,768,699,768,699,157,525,525,753,712,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
877,389,132,510,141,1369,739,216,41,672,284,906,437,257,1401,289,308,90,995,635,292,1140,1140,670,670,1686,445,753,712,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
606,132,877,132,922,1047,216,672,41,672,906,175,437,1653,175,67,1401,1003,90,523,523,496,670,1241,525,525,445,157,753,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
132,389,141,877,510,389,1047,606,877,906,976,739,216,906,216,1401,257,1182,1401,289,635,635,622,622,292,292,1140,699,525,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
510,1047,648,922,606,132,389,1047,389,191,216,739,216,906,1369,437,608,1182,523,292,90,292,1370,768,1140,413,525,445,1687,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
922,389,216,41,739,257,67,67,289,1653,296,622,1370,622,308,90,90,1241,1241,1140,699,670,582,157,525,445,712,1687,712,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
877,191,141,510,922,510,141,1369,672,672,284,41,67,67,289,292,995,523,622,292,1370,413,496,670,1686,445,1686,445,712,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
606,1047,389,141,510,739,284,672,41,284,1369,437,339,1182,257,1653,608,67,339,1182,1370,635,635,1003,1003,413,1241,582,445,1686,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
510,191,510,877,922,648,672,906,437,1182,339,1182,296,608,67,339,308,635,622,308,1003,995,995,582,582,768,1686,445,157,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
510,389,606,648,132,389,1369,284,1369,1653,339,437,257,175,257,523,622,1003,292,699,768,699,582,582,445,157,445,712,753,1687,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
191,922,132,606,1047,606,672,739,739,339,175,175,257,437,635,90,1370,1370,90,523,699,1241,768,1241,413,413,525,445,445,157,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
132,510,132,141,191,510,389,648,606,284,284,976,672,216,339,608,175,622,308,523,995,670,1241,768,699,768,157,1687,753,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Friend
132,606,132,606,41,41,906,284,216,739,339,296,339,257,1653,90,1370,90,292,1003,635,995,635,670,768,525,1687,1687,712,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
922,191,141,132,922,1047,284,672,739,739,216,284,437,1182,67,257,608,296,67,995,523,308,1003,292,670,496,445,525,445,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
284,672,216,976,216,257,1653,289,257,1401,339,1182,67,995,90,995,523,635,1241,670,496,1140,413,496,445,157,712,1687,712,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
922,191,877,191,1047,922,1369,284,1653,257,339,608,1182,1182,296,90,1003,1370,292,523,1370,1003,308,670,582,445,1686,753,753,712,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
510,132,976,1369,672,284,672,437,1182,1653,608,608,437,523,90,1370,1140,413,582,768,670,496,496,413,670,582,445,1686,712,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
141,389,510,877,606,191,216,216,41,672,906,608,289,296,257,67,437,995,523,635,768,1140,768,582,582,1241,525,445,753,753,191,141,648,877,389,976,672,41,1653,608,1401,292,1370,90,523,622,1140,413,699,413,768,1241,582,496,699,445,525,712,1687,1687,Enemy
922,132,510,672,739,1369,672,41,1401,296,437,1401,1653,257,1182,608,635,995,635,622,1241,413,670,582,1241,582,413,670,157,1686,922,132,510,672,739,1369,672,41,1401,296,437,1401,1653,257,1182,608,635,995,635,622,1241,413,670,582,1241,582,413,670,157,1686,Friend
